UGPA,LSAT,ZFYA,amerind,asian,black,hisp,mexican,other,puerto,white,female,male
3.7,40,-0.05,0,0,0,0,0,0,0,1,1,0
3.3,40,-0.05,0,0,0,0,0,0,0,1,1,0
3.6,37,-0.72,0,0,0,0,0,0,0,1,0,1
3.6,37,-0.41,0,0,0,0,0,0,0,1,1,0
3.3,44,-0.72,0,0,0,0,0,0,0,1,1,0
3.7,37,-1.03,0,0,0,0,0,0,0,1,0,1
3.3,46,1.35,0,0,0,0,0,0,0,1,0,1
3.9,37,1.04,0,0,0,0,0,0,0,1,0,1
3.7,37,0.68,0,0,0,0,0,0,0,1,1,0
3.6,43,0.92,0,0,0,0,0,0,0,1,0,1
3.6,37,-0.72,0,0,0,0,0,0,0,1,1,0
3.8,30,0.63,0,0,0,0,0,0,0,1,1,0
3.2,34,0.26,0,0,0,0,0,0,0,1,1,0
3.5,37,0.68,0,0,0,0,0,0,0,1,0,1
3.8,41,-1.15,0,0,0,0,0,0,0,1,0,1
3.6,39,1.35,0,0,0,0,0,0,0,1,1,0
3.9,33,1.35,0,0,0,0,0,0,0,1,1,0
3.6,39,0.02,0,0,0,0,0,0,0,1,0,1
3.8,38,-1.03,0,0,0,0,0,0,0,1,1,0
3.1,41,-0.05,0,0,0,0,0,0,0,1,0,1
3.7,37,-0.79,0,0,0,0,0,0,0,1,1,0
3.5,40,-0.41,0,0,0,0,0,0,0,1,1,0
2.6,32,-2.04,0,0,0,0,0,0,1,0,0,1
3.6,39,1.3,0,0,0,0,0,1,0,0,0,1
3.5,34,-0.79,0,0,0,1,0,0,0,0,1,0
3,26,-1.3,0,0,1,0,0,0,0,0,1,0
3,42,-0.79,0,0,0,0,0,0,0,1,0,1
3.6,38,0.26,0,0,0,0,0,0,0,1,0,1
3.1,39,0.02,0,0,0,0,0,0,0,1,1,0
3.3,37,-1.76,0,0,0,0,0,0,0,1,1,0
3.2,37,-1.16,0,0,1,0,0,0,0,0,1,0
2.9,39,0.92,0,0,0,0,0,0,0,1,1,0
3.2,42,0.92,0,0,0,0,0,0,0,1,0,1
3.7,36,-0.79,0,0,0,0,0,0,0,1,0,1
3.7,34,-0.41,0,0,0,0,0,0,0,1,1,0
3.9,40,1.35,0,0,0,0,0,0,0,1,1,0
3.7,36,-1.76,0,0,0,0,0,0,0,1,0,1
3.6,40,0.31,0,0,0,0,0,0,0,1,0,1
3.3,31,-1.04,0,0,0,0,0,0,0,1,0,1
3.3,42,0.26,0,0,0,0,0,0,0,1,0,1
3.4,41,0.62,0,0,0,0,0,0,0,1,0,1
4,35,-0.41,0,0,0,0,0,0,0,1,0,1
2.7,30,-2.29,0,0,1,0,0,0,0,0,1,0
4,33,1.3,0,0,0,0,0,0,0,1,1,0
3.6,39,0.99,0,0,0,0,0,0,0,1,0,1
3.6,39,1.35,0,1,0,0,0,0,0,0,0,1
3.3,39,1.06,0,0,0,0,0,0,0,1,0,1
3,43,0.31,0,0,0,0,0,0,0,1,0,1
3.8,37,0.02,0,0,0,0,0,0,0,1,0,1
3.2,28,-0.41,0,0,1,0,0,0,0,0,0,1
3.4,41,0.26,0,0,0,0,0,0,0,1,1,0
3.3,41,0.99,0,0,0,0,0,0,0,1,1,0
3.3,27,-1.52,0,0,0,1,0,0,0,0,1,0
3.4,40,-0.05,0,0,0,0,0,0,0,1,1,0
3.7,36,0.92,0,0,0,0,0,0,0,1,0,1
3.6,26,-0.79,0,0,1,0,0,0,0,0,1,0
3.3,27,-1.76,0,0,1,0,0,0,0,0,1,0
3.6,40,0.99,0,0,0,0,0,0,0,1,0,1
3.6,41,1.3,0,0,0,0,0,0,0,1,1,0
3.5,25,-1.56,0,0,1,0,0,0,0,0,1,0
3.9,38,-0.05,0,0,0,0,0,0,0,1,0,1
2.8,47,1.66,0,0,0,0,0,0,0,1,1,0
3.4,35,0.55,0,1,0,0,0,0,0,0,1,0
2.7,30,-0.52,0,0,1,0,0,0,0,0,1,0
3.1,32,0.78,0,0,0,0,0,0,0,1,0,1
2.8,24,-0.97,0,0,0,0,0,1,0,0,1,0
3.1,31,-1.35,0,0,0,0,0,0,0,1,0,1
2.9,41,0.38,0,0,0,0,0,0,0,1,1,0
2.6,35,-1.05,0,0,0,0,0,0,0,1,1,0
2.7,30,-0.17,0,0,0,0,0,0,0,1,0,1
2.6,36,-0.97,0,0,0,0,0,0,0,1,0,1
2.9,35,0.8,0,0,0,0,0,0,0,1,0,1
3.5,38,0.64,0,0,0,0,0,1,0,0,0,1
3.9,33,1.56,0,0,0,0,0,0,0,1,1,0
1.8,41,0.21,0,0,0,0,0,0,0,1,0,1
2.8,36,1.07,0,0,0,0,0,0,0,1,1,0
2.8,36,-0.4,0,0,0,0,0,0,0,1,0,1
2.8,35,1.54,0,0,0,0,0,0,0,1,0,1
3,34,0.07,0,0,0,0,0,0,0,1,1,0
3.3,36,-0.26,0,0,0,0,0,0,0,1,0,1
3.6,34,1.92,0,0,0,0,0,0,0,1,0,1
3.1,37,2.18,0,0,0,0,0,0,0,1,0,1
3,33,1.28,0,0,0,0,0,0,0,1,0,1
2.3,38,0.97,0,0,0,0,0,0,0,1,0,1
3.2,33,-1.31,0,0,0,0,0,0,0,1,1,0
2.9,37,-0.55,0,0,0,0,0,0,0,1,0,1
3.7,34,0.8,0,0,0,0,0,0,0,1,1,0
3.4,35,-0.38,0,0,0,0,0,0,0,1,1,0
3.1,38,2.04,0,0,0,0,0,0,0,1,0,1
3.3,33,2.18,0,0,0,0,0,0,0,1,0,1
2.4,34,-1.05,0,1,0,0,0,0,0,0,0,1
2.7,34,-0.52,0,0,0,0,0,0,0,1,0,1
2.9,40,1.26,0,0,0,0,0,0,1,0,0,1
2.9,29,-0.74,0,1,0,0,0,0,0,0,0,1
2.7,41,-1.92,0,0,0,0,0,0,0,1,0,1
3.1,37,0.31,0,0,0,0,0,0,0,1,0,1
2.9,34,0.05,0,0,0,0,0,0,0,1,1,0
2.8,30,-0.43,0,0,0,0,0,0,0,1,1,0
3,36,0.47,0,0,0,0,0,0,0,1,0,1
3,39,1.35,0,0,0,0,0,0,0,1,0,1
3,33,-1.28,0,1,0,0,0,0,0,0,0,1
3.1,32,0.16,0,0,0,0,0,0,0,1,0,1
3,33,-0.59,0,0,0,0,0,0,0,1,1,0
3.5,40,1.02,0,0,0,0,0,0,0,1,1,0
2.6,37,-0.59,0,0,0,0,0,0,0,1,0,1
2.9,38,1.16,0,0,0,0,0,0,0,1,1,0
3.6,34,0.61,0,0,0,0,0,0,0,1,0,1
3,34,-1.12,0,0,0,0,0,0,0,1,0,1
3.1,35,-0.03,0,0,0,0,0,0,0,1,1,0
3.6,36,1.8,0,0,0,0,0,0,0,1,1,0
2.9,36,1.49,0,0,0,0,0,0,0,1,1,0
2.9,36,-0.81,0,0,0,0,0,0,0,1,0,1
3,35,1.02,0,0,0,0,0,0,0,1,0,1
3.1,41,-0.31,0,1,0,0,0,0,0,0,0,1
3.1,35,-0.52,0,0,0,0,0,0,0,1,0,1
3,33,-0.45,0,0,0,0,0,0,0,1,0,1
3.3,39,-0.26,0,0,0,0,0,0,0,1,1,0
2.9,38,0,0,0,0,0,0,0,0,1,0,1
2.4,41,2.58,0,0,0,0,0,0,0,1,0,1
2.1,38,1.68,0,0,0,0,0,0,0,1,0,1
3.4,33,-0.07,0,0,0,0,0,0,0,1,1,0
2.7,37,-0.29,0,0,0,0,0,0,0,1,0,1
3.2,32,1.18,0,1,0,0,0,0,0,0,1,0
2.5,38,-0.36,0,0,0,0,0,0,0,1,0,1
2.5,32,-0.19,0,0,1,0,0,0,0,0,0,1
2.6,31,-1.26,0,0,1,0,0,0,0,0,0,1
2.5,39,-0.29,0,0,0,0,0,0,0,1,0,1
2.9,36,-0.19,0,0,0,0,0,0,0,1,0,1
3,32,0.5,0,0,0,0,0,0,0,1,0,1
3.3,35,0.24,0,0,0,0,0,0,0,1,0,1
2.3,31,-0.62,0,1,0,0,0,0,0,0,0,1
2.4,33,1.59,0,0,0,0,0,0,0,1,0,1
2.5,35,0.85,0,0,0,0,0,0,0,1,0,1
2.9,35,-0.22,0,0,0,0,0,0,0,1,0,1
3.1,39,1.02,0,0,0,0,0,0,0,1,0,1
2.4,31,-0.19,0,0,1,0,0,0,0,0,1,0
3,31,1.4,0,0,0,0,0,0,0,1,0,1
2.4,38,0.5,0,0,0,0,0,0,0,1,0,1
2.3,35,1.14,0,0,0,0,0,0,0,1,0,1
2.8,39,1.82,0,0,0,0,0,0,0,1,1,0
2.3,39,-0.76,0,0,0,0,0,0,0,1,1,0
2.4,29,-1.73,0,0,0,0,1,0,0,0,0,1
3.1,38,1.35,0,0,0,0,0,0,0,1,1,0
3,34,-0.4,0,0,0,0,0,0,0,1,1,0
3,32,0.85,0,0,0,0,0,0,0,1,1,0
2.8,30,-1.14,0,0,0,1,0,0,0,0,1,0
2,34,-1.12,0,1,0,0,0,0,0,0,0,1
2.8,31,-0.31,0,0,0,0,0,0,0,1,0,1
3,34,0.19,0,0,0,0,0,0,0,1,0,1
2.9,38,2.37,0,0,0,0,0,0,0,1,0,1
2.6,36,0.38,0,0,0,0,0,0,0,1,1,0
3,36,-0.62,0,0,0,0,0,0,0,1,1,0
2.9,37,-0.81,0,0,0,0,0,0,0,1,1,0
2.8,34,1.23,0,0,0,0,0,0,0,1,0,1
3.2,36,0.28,0,0,0,0,0,0,0,1,0,1
3.2,32,-0.76,0,0,0,0,0,0,0,1,1,0
3.1,27,1.37,0,0,0,0,0,0,0,1,0,1
3,28,-1.16,0,1,0,0,0,0,0,0,1,0
2.7,37,0.52,0,0,0,0,0,0,0,1,0,1
2.8,31,-0.05,0,1,0,0,0,0,0,0,0,1
2.8,37,0.71,0,0,0,0,0,0,0,1,0,1
2.8,39,2.49,0,0,0,0,0,0,0,1,0,1
2.6,28,-0.64,0,0,0,0,1,0,0,0,0,1
2.7,29,-0.4,0,0,0,0,0,1,0,0,1,0
3,34,-0.07,0,0,0,0,0,0,0,1,1,0
2.6,31,-1.26,0,1,0,0,0,0,0,0,0,1
2.9,34,-0.31,0,0,0,0,0,0,0,1,0,1
2.6,36,-0.55,0,0,0,0,0,0,0,1,0,1
3.2,36,1.23,0,0,0,0,0,1,0,0,0,1
3,36,-0.1,0,0,0,0,0,0,0,1,0,1
3,35,-0.26,0,0,0,0,0,0,0,1,0,1
2.8,31,0.78,0,0,0,0,0,0,0,1,1,0
3,32,-0.03,0,0,0,0,0,0,0,1,0,1
3.7,40,0.97,0,1,0,0,0,0,0,0,0,1
2.5,30,-1.14,0,0,1,0,0,0,0,0,1,0
2.9,37,-0.4,0,0,0,0,0,0,0,1,0,1
3,37,-0.12,0,0,0,0,0,0,0,1,0,1
2.7,36,-0.31,0,1,0,0,0,0,0,0,0,1
3.2,34,1.18,0,0,0,0,0,0,0,1,0,1
2.7,37,-0.07,0,0,0,0,0,0,0,1,0,1
3,35,0.69,0,0,0,0,0,0,0,1,0,1
3.1,36,0.83,0,0,0,0,0,0,0,1,1,0
3.1,34,-0.33,0,0,0,0,0,0,0,1,1,0
2.4,35,0.38,0,0,0,0,0,0,0,1,0,1
2.8,33,0.21,0,0,0,0,0,0,0,1,1,0
3,34,-0.9,0,0,0,0,0,0,0,1,0,1
3,35,0.14,0,0,0,0,0,0,0,1,0,1
2.8,32,-0.55,0,1,0,0,0,0,0,0,0,1
2.8,45,-0.97,0,0,0,0,0,0,0,1,0,1
3.3,38,-1.14,0,0,0,0,0,0,0,1,1,0
2.9,37,-0.81,0,0,0,0,0,0,0,1,0,1
2.9,35,-0.95,0,0,0,0,0,0,0,1,1,0
2.5,34,0.12,0,0,0,0,0,0,0,1,0,1
3.1,35,-0.74,0,0,0,0,0,0,0,1,1,0
3,29,-0.69,0,0,0,0,0,0,0,1,0,1
3.4,33,-0.38,0,0,0,0,0,0,0,1,0,1
2.8,35,0.97,0,0,0,0,0,0,0,1,1,0
2.8,37,0.24,0,0,0,0,0,0,0,1,1,0
3.4,34,1.16,0,0,0,0,0,0,0,1,1,0
2.5,36,2.13,0,0,0,0,0,0,0,1,0,1
2.4,35,-0.88,0,0,0,0,0,0,0,1,0,1
3,36,2.39,0,0,0,0,0,0,0,1,0,1
2.6,35,-1.47,0,0,0,0,0,0,0,1,0,1
2.8,37,1.4,0,0,0,0,0,0,0,1,0,1
3.1,36,1.49,0,0,0,0,0,0,0,1,1,0
3.2,34,0.5,0,0,0,0,0,0,0,1,1,0
2.6,43,1.23,0,0,0,0,0,1,0,0,0,1
3.1,34,0.85,0,0,0,0,0,0,0,1,1,0
3,35,-1,0,0,0,0,0,0,0,1,0,1
3,34,-0.55,0,0,0,0,0,0,0,1,1,0
3.1,37,-1.5,0,0,0,0,0,0,0,1,0,1
3.1,35,0.28,0,0,0,0,0,0,0,1,0,1
3.1,37,0.43,0,0,0,0,0,0,0,1,0,1
3,35,-0.69,0,0,0,0,0,0,0,1,0,1
2.7,33,-0.9,0,0,0,0,0,0,0,1,0,1
3.1,32,0.09,0,0,0,0,0,0,0,1,0,1
2.6,32,-1.02,0,0,1,0,0,0,0,0,1,0
2.5,34,1.3,0,0,0,0,0,0,0,1,1,0
3.2,32,-1.02,0,0,0,0,0,0,0,1,1,0
3,33,-0.48,0,0,0,0,0,0,0,1,1,0
2.4,26,-0.43,0,1,0,0,0,0,0,0,0,1
3,35,-1.14,0,0,0,0,0,0,0,1,0,1
3,34,-0.12,0,0,0,0,0,0,0,1,1,0
2.8,34,1.09,0,0,0,0,0,0,0,1,1,0
2.9,35,-1.14,0,0,0,0,0,0,0,1,0,1
3,41,-0.4,0,0,0,0,0,0,0,1,0,1
2.8,35,-0.19,0,0,0,0,0,0,0,1,0,1
2.7,36,0.26,0,0,0,0,0,0,0,1,0,1
2.9,35,0.28,0,0,0,0,0,0,0,1,1,0
3.8,31,0.69,0,0,0,1,0,0,0,0,0,1
2.8,31,-0.1,0,1,0,0,0,0,0,0,1,0
3.1,33,0.61,0,1,0,0,0,0,0,0,0,1
2.9,36,-1.21,0,0,0,0,0,0,0,1,0,1
3.3,28,-1.14,0,0,1,0,0,0,0,0,1,0
2.9,36,0.43,0,0,0,0,0,0,0,1,0,1
2.7,38,0.35,0,0,0,0,0,0,0,1,0,1
3.4,37,2.28,0,0,0,0,0,0,0,1,1,0
3.2,34,-0.31,0,0,0,0,0,0,0,1,0,1
2.5,36,-0.12,0,0,0,0,0,0,0,1,0,1
2.9,29,-1.28,0,1,0,0,0,0,0,0,0,1
2.8,26,-0.38,0,0,0,0,0,0,0,1,0,1
3,37,0.47,0,0,0,0,0,0,0,1,0,1
2.7,37,0.14,0,0,0,0,0,0,0,1,0,1
3.3,42,0.59,0,0,0,0,0,0,0,1,1,0
2.9,34,-0.24,0,0,0,0,0,0,0,1,0,1
2.7,36,-0.52,0,0,0,0,0,0,0,1,0,1
2.3,40,1.21,0,0,0,0,1,0,0,0,1,0
2.9,36,0.45,0,0,0,0,0,0,0,1,0,1
3.1,35,-0.81,0,0,0,0,0,0,0,1,0,1
3.3,37,0.95,0,0,0,0,0,0,0,1,1,0
2.5,29,-1.09,0,0,1,0,0,0,0,0,1,0
2.9,37,0.83,0,0,0,0,0,0,0,1,0,1
3,26,0.09,0,0,1,0,0,0,0,0,1,0
2.7,35,-0.29,0,0,0,0,0,0,0,1,0,1
2.9,38,-1.05,0,0,0,0,0,0,0,1,0,1
2.8,37,-0.24,0,0,0,0,0,0,0,1,0,1
2.9,37,-1.64,0,0,0,0,0,0,0,1,0,1
2.8,30,-1,0,0,0,0,0,0,1,0,0,1
2.9,34,0.78,0,0,0,0,0,0,0,1,0,1
3,37,0.26,0,0,0,0,0,0,0,1,1,0
2.8,37,1.21,0,0,0,0,0,0,0,1,0,1
3.3,37,-0.45,0,0,0,0,0,0,0,1,1,0
2.8,34,-0.64,0,1,0,0,0,0,0,0,1,0
2.9,37,-0.69,0,0,0,0,0,0,0,1,0,1
2.8,36,-1.05,0,0,0,0,0,0,0,1,0,1
3,37,-0.24,0,0,0,0,0,0,0,1,0,1
2.9,33,-1.19,0,0,0,0,0,0,0,1,0,1
3.3,34,-0.07,0,0,0,0,0,0,0,1,1,0
3,33,-0.59,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.19,0,0,0,0,0,0,0,1,0,1
3.3,40,0.99,0,0,0,0,0,0,0,1,0,1
2.3,41,0.45,0,0,0,0,0,0,0,1,0,1
3.1,35,-0.67,0,0,0,1,0,0,0,0,0,1
3.1,36,1.02,0,0,0,0,0,0,0,1,0,1
3.5,33,0.88,0,0,0,0,0,0,0,1,1,0
3,32,0.38,0,0,0,0,0,0,0,1,1,0
3.1,35,-0.83,0,0,0,0,0,0,0,1,1,0
2.9,37,-0.81,0,0,0,0,0,0,0,1,0,1
3,39,0.38,0,0,0,0,0,0,0,1,1,0
2.7,28,-0.93,0,0,0,1,0,0,0,0,1,0
3,36,0.12,0,0,0,0,0,0,0,1,1,0
3,35,-0.55,0,0,0,0,0,0,0,1,1,0
2,34,0.19,0,0,0,0,0,0,0,1,0,1
2.9,32,-0.29,0,0,0,0,0,0,0,1,1,0
2.9,37,-0.36,0,0,0,0,0,0,0,1,0,1
3.5,34,0.12,0,0,0,0,0,0,0,1,0,1
2.5,37,0.09,0,0,0,0,0,0,0,1,0,1
2.8,36,-0.07,0,0,0,0,0,0,0,1,0,1
3.6,34,1.4,0,0,0,0,0,0,0,1,1,0
2.7,35,-0.95,0,0,0,0,0,0,0,1,0,1
3.2,32,-0.24,0,0,0,0,0,0,0,1,1,0
3.5,35,1.61,0,0,0,0,0,0,0,1,1,0
3.4,36,1.07,0,0,0,0,0,0,0,1,1,0
3.3,41,1.71,0,0,0,0,0,0,0,1,0,1
3.1,37,0.13,0,0,0,0,0,0,0,1,1,0
3.5,39,-0.92,0,0,0,0,0,0,0,1,0,1
3,39,1.71,0,0,0,0,0,0,0,1,0,1
2.9,30,-0.14,0,0,0,0,1,0,0,0,1,0
3,42,0.72,0,0,0,0,0,0,0,1,0,1
3.4,42,-0.21,0,0,0,0,0,0,0,1,0,1
3.3,36,0.79,0,0,0,0,0,0,0,1,1,0
3.2,40,-0.6,0,0,0,0,0,0,0,1,0,1
3.6,44,-0.6,0,0,0,0,0,0,0,1,1,0
3.3,39,0.65,0,0,0,0,0,0,0,1,0,1
3.4,32,-1.45,0,0,0,0,1,0,0,0,1,0
4,42,1.52,0,0,0,0,0,0,0,1,0,1
3.7,38,-0.79,0,0,0,1,0,0,0,0,0,1
3.6,33,-0.79,0,0,0,0,0,0,0,1,1,0
3.5,42,1.31,0,0,0,0,0,0,0,1,1,0
3.3,41,0.26,0,0,0,0,0,0,0,1,0,1
3.7,44,-0.67,0,0,0,0,0,0,0,1,1,0
3.7,38,-0.26,0,0,0,0,0,0,0,1,0,1
3,39,0.79,0,0,0,0,0,0,0,1,0,1
3.1,40,0.72,0,0,0,0,0,0,0,1,1,0
3.1,30,-0.79,0,0,0,0,1,0,0,0,1,0
3,41,1.57,0,0,0,0,0,0,0,1,0,1
3.1,38,-0.21,1,0,0,0,0,0,0,0,0,1
3.9,41,1.52,0,0,0,0,0,0,0,1,1,0
3.3,36,0.06,0,0,0,0,0,0,0,1,0,1
3.1,36,-0.67,0,0,0,0,1,0,0,0,1,0
3.2,32,-0.4,0,0,0,1,0,0,0,0,0,1
3.4,38,-0.47,0,0,0,0,0,0,0,1,1,0
2.8,43,-0.26,0,0,0,0,0,0,0,1,0,1
3.1,38,-1.58,0,0,0,0,0,0,0,1,0,1
3.6,29,-1.26,0,0,0,0,0,0,0,1,1,0
4,41,2.3,0,0,0,0,0,0,0,1,0,1
2.7,28,-1.18,0,0,1,0,0,0,0,0,0,1
3.4,30,-0.6,0,0,0,0,1,0,0,0,1,0
3.2,42,0.06,0,0,0,0,0,0,0,1,0,1
2.8,46,1.91,0,0,0,0,0,0,0,1,0,1
3.7,39,1.31,0,0,0,0,0,0,0,1,0,1
3.1,40,0.06,0,0,0,0,0,0,0,1,0,1
3.4,35,0.72,0,0,0,0,0,0,0,1,1,0
3.4,37,0.33,0,0,0,0,0,0,0,1,0,1
3.6,40,0.33,0,1,0,0,0,0,0,0,0,1
3.8,39,0.13,0,0,0,0,0,0,0,1,0,1
3.9,28,-0.01,1,0,0,0,0,0,0,0,1,0
2.7,39,-0.92,0,0,0,0,1,0,0,0,0,1
3.3,42,1.98,0,0,0,0,0,0,0,1,0,1
3.6,40,0.2,0,0,0,0,0,0,0,1,0,1
3.5,35,-1.33,0,0,0,0,0,0,0,1,1,0
2.6,36,-1.06,0,0,0,0,1,0,0,0,1,0
3.1,42,-0.26,0,0,0,0,0,0,0,1,0,1
3.2,40,0.33,0,0,0,0,0,0,0,1,1,0
3.7,38,0.72,0,0,0,0,0,0,0,1,1,0
3.6,33,-1.33,0,0,0,0,0,0,0,1,1,0
3.7,36,-1.18,0,0,0,0,0,0,0,1,1,0
3.3,37,1.45,0,0,0,0,1,0,0,0,1,0
3.7,38,0.79,0,0,0,0,0,0,0,1,1,0
3.4,39,-0.92,0,0,0,0,0,0,0,1,1,0
3.1,39,1.84,0,0,0,0,0,0,0,1,0,1
2.4,34,0.7,0,0,0,0,0,0,0,1,0,1
3.5,26,-0.82,0,0,1,0,0,0,0,0,1,0
3.1,41,-0.07,0,0,0,0,0,0,0,1,0,1
3.5,36,0.56,0,0,0,0,0,0,0,1,0,1
2.5,27,-0.91,0,0,0,0,0,0,0,1,0,1
3,43,0.9,0,0,0,0,0,0,0,1,1,0
2.6,42,0.37,0,0,0,0,0,0,0,1,0,1
3.4,29,-1.03,0,0,0,1,0,0,0,0,1,0
3.2,40,0.41,0,0,0,0,0,0,0,1,1,0
3.7,36,0.78,0,0,0,0,0,0,0,1,0,1
3.5,36,-0.35,0,0,0,0,0,0,0,1,1,0
3.4,39,1.85,0,0,0,0,0,0,0,1,1,0
3,39,0.68,0,0,0,0,0,0,0,1,0,1
3.1,26,-2.02,0,0,1,0,0,0,0,0,0,1
3.5,36,1.07,0,0,0,0,0,0,0,1,1,0
2.7,23,-1.31,0,0,1,0,0,0,0,0,1,0
2.3,37,-0.32,0,0,1,0,0,0,0,0,0,1
3.2,26,-1.81,0,0,0,1,0,0,0,0,0,1
2.7,32,-0.86,0,0,0,0,0,0,0,1,1,0
3.4,39,0.88,0,0,0,0,0,0,0,1,0,1
3.4,37,1.42,0,0,0,0,0,0,0,1,1,0
3.5,39,0.45,0,0,0,0,0,0,0,1,1,0
3.1,40,0.19,0,0,0,0,0,0,0,1,1,0
3.6,39,0.38,0,0,0,0,0,0,0,1,0,1
3.5,32,1.03,0,0,0,0,0,0,0,1,0,1
3.2,36,0.17,0,0,0,0,0,0,0,1,0,1
3.7,36,-0.47,0,0,0,0,0,0,0,1,1,0
3.6,38,-1.03,0,0,0,0,0,0,0,1,1,0
3.6,33,-0.21,0,1,0,0,0,0,0,0,1,0
3.4,36,-0.29,0,0,0,0,0,0,0,1,1,0
3.5,38,1.55,0,0,0,1,0,0,0,0,0,1
3.7,35,0.17,0,0,0,0,0,0,0,1,0,1
2.7,41,0.15,0,0,0,1,0,0,0,0,0,1
3.6,37,0.69,0,0,0,0,0,0,0,1,1,0
3.7,37,1.19,0,0,0,0,0,0,0,1,1,0
3.7,40,0.35,0,0,0,0,0,0,0,1,1,0
3.7,26,-0.26,0,0,0,0,0,0,0,1,1,0
3.9,36,0.09,0,0,0,0,0,0,0,1,1,0
3.4,35,-0.2,0,0,0,0,0,0,0,1,0,1
2.9,30,-0.74,0,0,0,0,0,0,0,1,0,1
3.1,32,0.06,0,0,0,0,0,0,0,1,1,0
3.4,41,1.36,0,0,0,0,0,0,0,1,1,0
3.8,35,-0.61,0,0,0,0,0,0,0,1,0,1
3.5,48,-0.19,0,0,0,0,0,0,0,1,1,0
3.5,39,-0.18,0,0,0,0,0,0,0,1,0,1
3.4,35,-0.75,0,0,0,1,0,0,0,0,1,0
3.3,40,1.49,0,0,0,0,0,0,0,1,1,0
2.9,37,-0.24,0,0,0,0,0,0,0,1,1,0
3.6,44,2.01,0,0,0,0,0,0,0,1,0,1
3.4,38,0.59,0,0,0,0,0,0,0,1,1,0
3.5,43,1.1,0,0,0,1,0,0,0,0,1,0
3.2,36,-1.14,0,0,0,0,0,0,0,1,1,0
3.8,43,1.76,0,0,0,0,0,0,0,1,1,0
3.5,39,1.84,0,0,0,0,0,0,0,1,0,1
3.9,31,-0.04,0,0,0,0,0,0,0,1,1,0
3.7,38,0.1,0,0,0,0,0,0,0,1,1,0
3,43,0.23,0,0,0,0,0,0,0,1,0,1
2.4,45,1.92,0,0,0,0,0,0,0,1,0,1
2.7,28,-1.3,0,0,1,0,0,0,0,0,1,0
3.5,42,1.63,0,0,0,0,0,0,0,1,0,1
2.2,21,-1.72,0,0,1,0,0,0,0,0,0,1
2.8,37,-0.29,0,0,0,0,0,0,0,1,1,0
3.6,31,0.77,0,0,0,0,0,0,0,1,0,1
3.5,34,-0.45,0,1,0,0,0,0,0,0,1,0
2.8,41,-0.64,0,0,0,0,0,0,0,1,0,1
3.2,38,-0.29,0,0,0,0,0,0,0,1,1,0
3,38,-0.15,0,0,0,0,0,0,0,1,1,0
3.7,44,0.54,0,0,0,0,0,0,0,1,0,1
4,45,2.08,0,0,0,0,0,0,0,1,0,1
3.7,42,0.29,0,0,0,0,0,0,0,1,0,1
4,33,0.78,0,0,0,0,0,0,0,1,1,0
3.7,35,-0.03,0,0,0,0,0,0,0,1,0,1
3.2,40,-0.18,0,0,0,0,0,0,0,1,1,0
4,35,1.61,0,0,0,0,0,0,0,1,0,1
3.8,37,-1.15,0,0,0,0,0,0,0,1,1,0
3.5,36,0.31,0,0,0,0,0,0,0,1,1,0
3,41,1.66,0,0,0,0,0,0,0,1,0,1
3.5,38,0.03,0,0,0,0,0,0,0,1,0,1
3.9,37,0.84,0,0,0,1,0,0,0,0,0,1
3,38,-0.73,0,0,0,0,0,0,0,1,0,1
3.6,32,0.72,0,0,0,0,0,0,0,1,1,0
3.4,37,0.1,0,0,0,0,0,0,0,1,1,0
3.5,42,-0.46,0,0,0,0,0,0,0,1,0,1
3.5,35,-0.64,0,0,0,0,0,0,0,1,1,0
3.1,42,0.77,0,0,0,0,0,0,0,1,0,1
3.4,32,0.13,0,0,0,0,0,0,0,1,1,0
3.2,36,-1.05,0,0,0,0,0,0,0,1,1,0
3.4,37,-0.6,0,0,0,0,0,0,0,1,1,0
3.8,38,0.59,0,0,0,0,0,0,0,1,0,1
3.6,32,0.37,0,0,0,1,0,0,0,0,0,1
3.7,40,0.6,0,0,0,0,0,0,0,1,0,1
3.2,48,1.06,0,0,0,0,0,0,0,1,1,0
3.1,44,-0.89,0,0,0,0,0,0,0,1,0,1
3,20,-1.81,1,0,0,0,0,0,0,0,0,1
2.4,31,0.05,0,0,0,0,0,0,0,1,0,1
3.3,32,-0.45,0,0,0,0,0,0,0,1,1,0
3.9,35,0.38,0,0,0,0,0,0,0,1,1,0
3.1,25,-1.44,0,0,1,0,0,0,0,0,1,0
3.1,27,-1.96,0,0,1,0,0,0,0,0,1,0
2.9,37,-0.98,0,0,0,1,0,0,0,0,1,0
2.7,27,-1.76,0,0,1,0,0,0,0,0,0,1
2.5,17,-1,0,0,1,0,0,0,0,0,0,1
3.2,35,1.02,0,0,0,0,0,0,0,1,1,0
3.3,20,-0.71,0,0,0,0,0,1,0,0,1,0
2.3,26,-0.49,0,0,1,0,0,0,0,0,1,0
2.7,40,0.63,0,0,0,0,0,0,0,1,0,1
3.4,31,1.64,0,0,0,0,0,0,0,1,0,1
3.6,34,0.03,0,0,0,0,0,0,0,1,0,1
3,34,1.33,0,0,0,0,0,0,0,1,0,1
3.3,32,0.84,0,0,0,0,0,0,0,1,1,0
2.5,31,0.01,0,0,0,0,0,0,0,1,0,1
